control_point_id,effect_date,actual_start_head
6,2030-06-17T00:00,-3.189224061718619
6,2030-06-24T00:00,-3.213238490298977
6,2030-07-01T00:00,-3.2159630707122915
6,2030-07-08T00:00,-3.234986519768654
6,2030-07-15T00:00,-3.2553726509878516
6,2030-07-22T00:00,-3.274060450031925
6,2030-07-29T00:00,-3.287140225443295
6,2030-08-05T00:00,-3.3209340850887656
6,2030-08-12T00:00,-3.354932062269654
6,2030-08-19T00:00,-3.3853098250342555
6,2030-08-26T00:00,-3.4113596043731604
6,2030-09-02T00:00,-3.4350797892561786
6,2030-09-09T00:00,-3.435878977818561
6,2030-09-16T00:00,-3.3031572936877183
6,2030-09-23T00:00,-3.1881016957745487
6,2030-09-30T00:00,-2.9919243939798434
6,2030-10-07T00:00,-2.897894889726558
6,2030-10-14T00:00,-2.8340243950436843
6,2030-10-21T00:00,-2.8338857328965332
6,2030-10-28T00:00,-2.811551649632179
6,2030-11-04T00:00,-2.7923022174098833
6,2030-11-11T00:00,-2.8631859623199034
6,2030-11-18T00:00,-2.8271718235347407
6,2030-11-25T00:00,-2.8202601630860045
6,2030-12-02T00:00,-2.814583701667175
6,2030-12-09T00:00,-2.8111845986653634
6,2030-12-16T00:00,-2.80914027805386
6,2030-12-23T00:00,-2.8069712166476393
6,2030-12-30T00:00,-2.826660521979079
6,2031-01-06T00:00,-2.8512660838121064
6,2031-01-13T00:00,-2.9433958464148873
6,2031-01-20T00:00,-2.9745295340601388
6,2031-01-27T00:00,-2.9801822847497306
6,2031-02-03T00:00,-2.9135297577007577
6,2031-02-10T00:00,-2.846223348721878
6,2031-02-17T00:00,-2.780096060027404
6,2031-02-24T00:00,-2.7197928143780246
6,2031-03-03T00:00,-2.6648673237551748
6,2031-03-10T00:00,-2.6284839995528273
6,2031-03-17T00:00,-2.620670641976517
6,2031-03-24T00:00,-2.6221527230021593
6,2031-03-31T00:00,-2.6227936975284365
6,2031-04-07T00:00,-2.6279498406377115
6,2031-04-14T00:00,-2.637103527135423
6,2031-04-21T00:00,-2.6981522061640817
6,2031-04-28T00:00,-2.747491497964802
6,2031-05-05T00:00,-2.7859128923562366
6,2031-05-12T00:00,-2.812934776011957
6,2031-05-19T00:00,-2.833752706024484
6,2031-05-26T00:00,-2.827569673371272
6,2031-06-02T00:00,-2.8483295470966823
6,2031-06-09T00:00,-3.0490524228417826
6,2031-06-16T00:00,-2.8978936774809654
6,2031-06-23T00:00,-2.891528150051613
6,2031-06-30T00:00,-2.924760492521159
7,2030-02-04T00:00,-2.842891009100856
7,2030-02-11T00:00,-3.363970996717604
7,2030-02-18T00:00,-3.7112258489696877
7,2030-02-25T00:00,-3.826532832556154
7,2030-03-04T00:00,-4.413413462160179
7,2030-03-11T00:00,-4.423107573761854
7,2030-03-18T00:00,-4.438596665475757
7,2030-03-25T00:00,-4.431179260784006
7,2030-04-01T00:00,-4.292760496783899
7,2030-04-08T00:00,-4.3607684355938545
7,2030-04-15T00:00,-4.406937910972147
7,2030-04-22T00:00,-4.604981867307174
7,2030-04-29T00:00,-4.540220169807412
7,2030-05-06T00:00,-4.764707814987673
7,2030-05-13T00:00,-4.8732357495990755
7,2030-05-20T00:00,-4.892481011361042
7,2030-05-27T00:00,-4.897474817038301
7,2030-06-03T00:00,-4.941486738414369
7,2030-06-10T00:00,-4.958535398376057
7,2030-06-17T00:00,-4.990135040771406
7,2030-06-24T00:00,-5.002308824334023
7,2030-07-01T00:00,-5.011706834166262
7,2030-07-08T00:00,-5.041996765971135
7,2030-07-15T00:00,-5.048081945025842
7,2030-07-22T00:00,-5.068422554450308
7,2030-07-29T00:00,-5.074478490645447
7,2030-08-05T00:00,-5.08105961343847
7,2030-08-12T00:00,-5.070466149828803
7,2030-08-19T00:00,-5.08008567307229
7,2030-08-26T00:00,-5.0782329197968465
7,2030-09-02T00:00,-5.091806517496934
7,2030-09-09T00:00,-5.088587898040942
7,2030-09-16T00:00,-4.613015880219905
7,2030-09-23T00:00,-4.384866134063714
7,2030-09-30T00:00,-4.027637571338687
7,2030-10-07T00:00,-3.9903321554967306
7,2030-10-14T00:00,-3.9409702411608123
7,2030-10-21T00:00,-3.9803816282220623
7,2030-10-28T00:00,-3.9630455311114474
7,2030-11-04T00:00,-3.945052888091709
7,2030-11-11T00:00,-4.04633620173945
7,2030-11-18T00:00,-3.994452946744218
7,2030-11-25T00:00,-4.082988698708391
7,2030-12-02T00:00,-4.110424988096497
7,2030-12-09T00:00,-4.110826933037288
7,2030-12-16T00:00,-4.123566626554862
7,2030-12-23T00:00,-4.131353806589573
7,2030-12-30T00:00,-4.346064386435614
7,2031-01-06T00:00,-4.433876390044588
7,2031-01-13T00:00,-4.711419964557081
7,2031-01-20T00:00,-4.732882662617385
7,2031-01-27T00:00,-4.7099635812328415
7,2031-02-03T00:00,-4.368746513569931
7,2031-02-10T00:00,-4.222469791640037
7,2031-02-17T00:00,-4.095780808250765
7,2031-02-24T00:00,-4.010693105420614
7,2031-03-03T00:00,-3.9433855226531023
7,2031-03-10T00:00,-3.936024312304994
7,2031-03-17T00:00,-3.907073798479928
7,2031-03-24T00:00,-3.9002032605236536
7,2031-03-31T00:00,-3.8656749762516256
7,2031-04-07T00:00,-3.8937205175326426
7,2031-04-14T00:00,-3.8228061571199987
7,2031-04-21T00:00,-4.143240030721927
7,2031-04-28T00:00,-4.270744013475905
7,2031-05-05T00:00,-4.295683646500606
7,2031-05-12T00:00,-4.403661541039924
7,2031-05-19T00:00,-4.437495971661633
7,2031-05-26T00:00,-4.484712714624607
7,2031-06-02T00:00,-4.483806814665968
7,2031-06-09T00:00,-4.706456520846814
7,2031-06-16T00:00,-4.534003283245738
7,2031-06-23T00:00,-4.506995220586646
7,2031-06-30T00:00,-4.646591938206257
8,2030-02-04T00:00,-2.425523987788367
8,2030-02-11T00:00,-2.8693686037278017
8,2030-02-18T00:00,-3.2861484406095793
8,2030-02-25T00:00,-3.400616799408226
8,2030-03-04T00:00,-4.097887083879755
8,2030-03-11T00:00,-4.137131234688582
8,2030-03-18T00:00,-3.980196644917669
8,2030-03-25T00:00,-4.14709155377318
8,2030-04-01T00:00,-3.9907284985644083
8,2030-04-08T00:00,-4.062772034637646
8,2030-04-15T00:00,-4.091847153575372
8,2030-04-22T00:00,-3.986779906181141
8,2030-04-29T00:00,-4.169817787007219
8,2030-05-06T00:00,-4.430879855928765
8,2030-05-13T00:00,-4.523631165767824
8,2030-05-20T00:00,-4.55900288811813
8,2030-05-27T00:00,-4.557964143821437
8,2030-06-03T00:00,-4.574050036035487
8,2030-06-10T00:00,-4.58695883375708
8,2030-06-17T00:00,-4.6282777313866745
8,2030-06-24T00:00,-4.619608546963718
8,2030-07-01T00:00,-4.612919044552427
8,2030-07-08T00:00,-4.45788833611482
8,2030-07-15T00:00,-4.503578808467751
8,2030-07-22T00:00,-4.514119060290682
8,2030-07-29T00:00,-4.686150739949198
8,2030-08-05T00:00,-4.523147970830792
8,2030-08-12T00:00,-4.540870527100765
8,2030-08-19T00:00,-4.551307215553493
8,2030-08-26T00:00,-4.544203624743204
8,2030-09-02T00:00,-4.5613178913379215
8,2030-09-09T00:00,-4.703594011234259
8,2030-09-16T00:00,-4.46297197744309
8,2030-09-23T00:00,-4.221041542135708
8,2030-09-30T00:00,-4.0575428450543995
8,2030-10-07T00:00,-3.7296240749935805
8,2030-10-14T00:00,-3.9229559272982897
8,2030-10-21T00:00,-3.8743702594777005
8,2030-10-28T00:00,-3.8705467596174685
8,2030-11-04T00:00,-3.7465391503274077
8,2030-11-11T00:00,-3.9378176291512546
8,2030-11-18T00:00,-3.7933643726909168
8,2030-11-25T00:00,-3.775863887445553
8,2030-12-02T00:00,-3.9147734441601187
8,2030-12-09T00:00,-3.8264805868473104
8,2030-12-16T00:00,-3.893882175636577
8,2030-12-23T00:00,-3.8751846445832143
8,2030-12-30T00:00,-3.9594338155426385
8,2031-01-06T00:00,-4.024629870409399
8,2031-01-13T00:00,-4.311497851187255
8,2031-01-20T00:00,-4.332006265200789
8,2031-01-27T00:00,-4.34356066212365
8,2031-02-03T00:00,-4.271021478705961
8,2031-02-10T00:00,-4.014355993527829
8,2031-02-17T00:00,-4.049416768712376
8,2031-02-24T00:00,-3.939243256926261
8,2031-03-03T00:00,-3.9361856930635213
8,2031-03-10T00:00,-3.7612511809720672
8,2031-03-17T00:00,-3.762474218368993
8,2031-03-24T00:00,-3.7691348380008094
8,2031-03-31T00:00,-3.6707601053458347
8,2031-04-07T00:00,-3.751596928129743
8,2031-04-14T00:00,-3.6319562572742825
8,2031-04-21T00:00,-3.7612462229452603
8,2031-04-28T00:00,-3.8884586244456614
8,2031-05-05T00:00,-4.03729579959986
8,2031-05-12T00:00,-4.0085556012364805
8,2031-05-19T00:00,-4.052852658950428
8,2031-05-26T00:00,-4.007793459923164
8,2031-06-02T00:00,-4.083453739358674
8,2031-06-09T00:00,-4.3930166244563225
8,2031-06-16T00:00,-4.180044379848482
8,2031-06-23T00:00,-4.153038997204021
8,2031-06-30T00:00,-4.214712234077865
9,2030-02-04T00:00,-5.162635394318581
9,2030-02-11T00:00,-5.661417958854944
9,2030-02-18T00:00,-6.023675240223911
9,2030-02-25T00:00,-6.109516771321523
9,2030-03-04T00:00,-6.319252139234436
9,2030-03-11T00:00,-6.337219404052689
9,2030-03-18T00:00,-6.391571587771068
9,2030-03-25T00:00,-6.421465210076349
9,2030-04-01T00:00,-6.374153936258949
9,2030-04-08T00:00,-6.414019846894462
9,2030-04-15T00:00,-6.447567173664652
9,2030-04-22T00:00,-6.49613036088499
9,2030-04-29T00:00,-6.49728423271074
9,2030-05-06T00:00,-6.597846975426137
9,2030-05-13T00:00,-6.662489875601409
9,2030-05-20T00:00,-6.668443051295071
9,2030-05-27T00:00,-6.686016877627594
9,2030-06-03T00:00,-6.711011293400816
9,2030-06-10T00:00,-6.735338600325463
9,2030-06-17T00:00,-6.759229285347942
9,2030-06-24T00:00,-6.781147644567341
9,2030-07-01T00:00,-6.783401033368364
9,2030-07-08T00:00,-6.80105122051657
9,2030-07-15T00:00,-6.8191009011973165
9,2030-07-22T00:00,-6.837213776752947
9,2030-07-29T00:00,-6.849956178231423
