lag,response
61,8.154e-10
62,4.428e-10
63,4.081e-10
64,3.829e-10
65,9.167e-11
66,-9.419e-11
67,-2.523e-10
68,-1.521e-10
69,1.429e-10
70,6.483e-11
71,1.124e-10
0,-9.179e-07
1,-5.777e-07
2,-1.391e-07
3,-8.549e-08
4,-4.769e-08
5,-4.856e-08
6,-1.638e-07
7,-1.156e-07
8,-8.176e-08
9,-5.883e-08
10,-3.505e-08
11,-1.296e-08
12,-3.56e-09
13,2.547e-09
14,-5.237e-09
15,3.638e-09
16,4.847e-09
17,1.243e-08
18,1.02e-08
19,3.162e-09
20,-7.344e-09
21,-6.001e-09
22,-3.56e-09
23,5.916e-09
24,-3.611e-09
25,-5.513e-09
26,-3.032e-09
27,-5.31e-09
28,-2.27e-09
29,3.759e-09
30,-3.454e-09
31,-1.31e-08
32,-6.039e-10
33,-6.059e-09
34,-7.735e-10
35,2.62e-10
36,9.292e-10
37,-8.51e-10
38,-2.858e-10
39,-8.06e-10
40,-8.373e-10
41,-3.025e-10
42,-1.124e-09
43,4.774e-11
44,-7.024e-10
45,-3.659e-10
46,-8.029e-10
47,-6.535e-10
48,-8.783e-10
49,-2.836e-10
50,-6.89e-10
51,2.491e-12
52,-4.129e-10
53,-5.24e-11
54,2.962e-10
55,1.413e-09
56,5.281e-10
57,9.271e-10
58,-2.251e-10
59,-3.06e-10
60,-6.549e-10
61,9.591e-11
62,-2.156e-10
63,-3.537e-09
64,6.696e-10
65,1.761e-10
66,1.317e-10
67,-3.554e-10
68,-2.666e-09
69,-3.612e-10
70,-1.739e-10
71,-8.343e-10
0,-5.465e-06
1,-1.101e-06
2,-3.449e-07
3,-1.654e-07
4,-1.31e-07
5,-2.339e-08
6,-1.701e-07
7,-1.208e-07
8,-8.601e-08
9,-1.092e-07
10,-2.458e-08
11,2.232e-08
12,1.933e-08
13,3.367e-08
14,1.477e-08
15,2.161e-08
16,1.891e-08
17,2.955e-08
18,2.218e-08
19,1.371e-08
20,-2.433e-08
21,-1.912e-08
22,-1.715e-08
23,1.816e-08
24,-1.833e-08
25,-1.857e-08
26,-1.487e-08
27,-1.944e-08
28,-1.428e-08
29,1.303e-08
30,-4.539e-09
31,-1.06e-08
32,-5.287e-09
33,-3.287e-09
34,-2.857e-09
35,-2.262e-09
36,-2.604e-09
37,-8.874e-10
38,-1.325e-09
39,-1.244e-09
40,5.351e-10
41,-3.952e-10
42,1.282e-10
43,-6.412e-10
44,2.132e-10
45,-2.316e-09
46,-3.09e-09
47,-5.574e-09
48,-2.221e-09
49,-3.334e-09
50,-6.146e-10
51,1.497e-11
52,-1.082e-10
53,-2.753e-10
54,7.904e-10
55,1.318e-09
56,2.037e-09
57,4.246e-09
58,-9.339e-09
59,3.502e-09
60,-1.203e-08
61,-2.653e-10
62,1.128e-09
63,-6.225e-09
64,1.218e-09
65,-2.479e-10
66,-9.26e-10
67,-1.34e-09
68,2.429e-10
69,5.072e-10
70,-7.862e-11
71,-4.637e-10
0,3.253e-09
1,8.216e-09
2,6.394e-08
3,4.023e-08
4,3.881e-08
5,3.176e-08
6,-3.587e-08
7,-2.34e-08
8,-1.323e-08
9,-1.045e-08
10,-6.055e-09
11,-7.818e-10
12,3.698e-09
13,2.032e-09
14,8.596e-11
15,3.07e-09
16,5.043e-09
17,6.484e-09
18,7.077e-09
19,-7.265e-10
20,-7.52e-10
21,2.961e-10
22,1.522e-09
23,5.881e-10
24,-4.824e-09
25,-1.358e-09
26,2.057e-09
27,3.875e-09
28,4.966e-09
29,-4.23e-09
30,-1.043e-09
31,-1.136e-09
32,-1.007e-09
33,-4.618e-10
34,-2.317e-10
35,6.481e-11
36,1.917e-10
37,4.465e-11
38,-1.121e-10
39,-1.773e-10
40,-1.102e-10
41,-5.913e-11
42,-9.46e-12
43,-6.054e-11
44,-6.245e-11
45,1.777e-11
46,-1.044e-10
47,-1.744e-10
48,-2.627e-10
49,-2.675e-10
50,-4.685e-10
51,-2.142e-10
52,-6.599e-11
53,1.785e-10
54,4.861e-10
55,2.471e-10
56,1.465e-10
57,4.523e-11
58,-1.629e-10
59,3.912e-10
60,1.385e-09
61,3.76e-10
62,1.28e-10
63,1.589e-10
64,1.932e-10
65,3.969e-11
66,-7.184e-11
67,-7.235e-11
68,-8.228e-11
69,6.48e-11
70,2.082e-11
71,2.641e-12
0,3.143e-08
1,3.498e-08
2,1.647e-07
3,1.035e-07
4,5.603e-08
5,4.44e-08
6,-5.488e-08
7,-3.051e-08
8,-1.897e-08
9,-1.185e-08
10,-8.452e-09
11,-1.456e-09
12,4.53e-09
13,1.938e-09
14,-5.647e-10
15,2.763e-09
16,4.966e-09
17,6.446e-09
18,7.156e-09
19,-7.377e-10
20,-8.629e-10
21,6.523e-10
22,2.246e-09
23,8.054e-10
24,-3.117e-09
25,-1.764e-10
26,1.905e-09
27,3.149e-09
28,4.103e-09
29,-4.543e-09
30,-1.87e-09
31,-3.243e-09
32,-1.754e-09
33,-6.351e-10
34,-3.172e-10
35,-2.169e-10
36,-4.526e-11
37,-3.932e-11
38,-1.348e-10
39,-1.806e-10
40,-1.026e-10
41,-2.386e-10
42,-1.537e-10
43,-1.387e-10
44,-1.018e-10
45,-1.209e-10
46,-2.943e-10
47,-3.641e-10
48,-4.767e-10
49,-4.846e-10
50,-4.448e-10
51,-7.665e-11
52,-2.177e-11
53,2.787e-10
54,7.018e-10
55,4.615e-10
56,2.672e-10
57,-1.34e-10
58,-3.486e-10
59,3.572e-10
60,1.324e-09
61,3.861e-10
62,3.269e-10
63,4.101e-10
64,2.074e-10
65,4.35e-11
66,9.75e-12
67,-3.075e-10
68,-1.959e-10
69,-1.148e-11
70,5.492e-11
71,-2.688e-11
0,-6.886e-06
1,-8.205e-07
2,-5.151e-07
3,-4.105e-07
4,-2.047e-07
5,-1.466e-07
6,-1.005e-07
7,-7.05e-08
8,-1.238e-07
9,-2.403e-07
10,3.647e-08
11,6.442e-08
12,6.985e-08
13,6.299e-08
14,5.085e-08
15,4.314e-08
16,4.959e-08
17,3.398e-08
18,3.4e-08
19,-4.96e-08
20,-3.367e-08
21,-3.932e-08
22,3.948e-08
23,-4.439e-08
24,-3.604e-08
25,-3.635e-08
26,-4.167e-08
27,-3.819e-08
28,2.914e-08
29,-1.977e-08
30,-3.169e-08
31,-8.677e-08
32,-1.906e-07
33,-3.967e-08
34,1.444e-08
35,-3.966e-08
36,-8.613e-08
37,-3.368e-08
38,-7.953e-08
39,2.259e-09
40,5.78e-08
41,-1.6e-08
42,3.831e-08
43,1.483e-08
44,1.127e-08
45,-6.043e-08
46,1.181e-07
47,9.67e-08
48,8.425e-08
49,1.011e-07
50,-4.819e-10
51,7.659e-08
52,5.428e-08
53,8.401e-08
54,-1.183e-08
55,1.416e-08
56,2.629e-08
57,-5.367e-08
58,2.915e-08
59,-6.117e-08
60,-4.507e-08
61,-8.383e-09
62,4.583e-08
63,-5.384e-09
64,-3.17e-09
65,-1.959e-09
66,-2.551e-09
67,1.587e-08
68,6.817e-09
69,3.631e-09
70,5.109e-09
0,-9.213e-07
1,-2.727e-07
2,-3.898e-07
3,-2.242e-07
4,-1.716e-07
5,-1.297e-07
6,-1.025e-07
7,-7.835e-08
8,-6.204e-08
9,-2.116e-07
10,-6.239e-09
11,1.627e-08
12,4.418e-09
13,2.521e-09
14,-2.597e-10
15,-2.275e-09
16,-3.663e-09
17,-3.289e-09
18,-1.792e-09
19,4.42e-09
20,2.659e-09
21,8.274e-10
22,2.558e-09
23,2.448e-09
24,1.771e-09
25,-2.119e-10
26,-1.201e-09
27,-1.879e-09
28,6.135e-10
29,-8.847e-09
30,-1.484e-08
31,-1.112e-07
32,-7.975e-08
33,-5.77e-08
34,-4.645e-08
35,-4.636e-08
36,-3.68e-08
37,-3.622e-08
38,-2.88e-08
39,-7.646e-09
40,-1.267e-08
41,-6.111e-09
42,-9.81e-09
43,-1.256e-09
44,-1.288e-08
45,-2.446e-08
46,1.078e-07
47,9.109e-08
48,6.326e-08
49,4.363e-08
50,2.867e-08
51,2.507e-08
52,1.719e-08
53,1.447e-08
54,4.391e-09
55,4.658e-09
56,4.975e-09
57,8.512e-11
58,4.889e-09
59,-1.522e-09
60,1.055e-09
61,8.771e-09
62,3.734e-09
63,5.931e-09
64,4.644e-09
65,4.529e-09
66,4.771e-09
67,-2.761e-09
68,6.598e-11
69,4.18e-10
70,-1.696e-09
0,-1.222e-06
1,-4.846e-07
2,-3.983e-07
3,-3.043e-07
4,-1.72e-07
5,-1.232e-07
6,-8.652e-08
7,-6.225e-08
8,-8.261e-08
9,-1.699e-07
10,2.45e-08
11,4.031e-08
12,3.736e-08
13,3.295e-08
14,2.564e-08
15,2.086e-08
16,2.37e-08
17,1.593e-08
18,1.743e-08
19,-2.373e-08
20,-1.665e-08
21,-1.977e-08
22,2.138e-08
23,-2.204e-08
24,-1.838e-08
25,-1.903e-08
26,-2.211e-08
27,-2.031e-08
28,1.526e-08
29,-5.277e-09
30,-1.871e-08
31,-6.361e-08
32,-1.05e-07
33,-2.921e-08
34,-1.317e-08
35,-2.958e-08
36,-4.93e-08
37,-2.55e-08
38,-4.412e-08
39,-1.264e-08
40,1.632e-08
41,-1.557e-08
42,1.027e-08
43,-9.525e-11
44,2.245e-09
45,-2.603e-08
46,8.596e-08
47,6.997e-08
48,5.723e-08
49,5.988e-08
50,8.214e-09
51,4.51e-08
52,3.194e-08
53,4.541e-08
54,-3.796e-09
55,8.675e-09
56,1.446e-08
57,-2.608e-08
58,1.549e-08
59,-3.014e-08
60,-2.448e-08
61,-3.163e-09
62,2.127e-08
63,-2.237e-09
64,-1.318e-09
65,6.213e-11
66,-5.857e-10
67,8.02e-09
68,3.846e-09
69,2.229e-09
70,2.84e-09
0,-7.913e-09
1,-4.55e-08
2,-4.894e-08
3,-6.591e-08
4,-7.783e-08
5,-8.78e-08
6,-9.401e-08
7,-9.623e-08
8,-9.602e-08
9,-1.219e-07
10,-8.39e-08
11,-7.001e-08
12,-6.609e-08
13,-6.009e-08
14,-5.66e-08
15,-5.39e-08
16,-5.16e-08
17,-4.89e-08
18,-4.341e-08
19,-3.634e-08
20,-3.367e-08
21,-3.142e-08
22,-2.811e-08
23,-2.332e-08
24,-2.247e-08
25,-2.196e-08
26,-2.14e-08
27,-2.052e-08
28,-1.841e-08
29,-1.746e-08
30,-1.703e-08
31,-2.9e-08
32,-3.533e-08
33,-3.974e-08
34,-4.432e-08
35,-5.112e-08
36,-5.515e-08
37,-5.835e-08
38,-5.961e-08
39,-5.83e-08
40,-5.446e-08
41,-5.089e-08
42,-4.752e-08
43,-4.795e-08
44,-4.409e-08
45,-4.049e-08
46,-3.372e-08
47,-2.288e-08
48,-1.758e-08
49,-1.127e-08
50,-7.005e-09
51,-4.519e-09
52,-3.455e-09
53,-3.48e-09
54,-4.683e-09
55,-5.6e-09
56,-5.764e-09
57,-5.526e-09
58,-5.063e-09
59,-6.154e-09
60,-6.745e-09
61,-7.505e-09
62,-6.935e-09
63,-6.682e-09
64,-6.587e-09
65,-6.347e-09
66,-6.1e-09
67,-6.012e-09
68,-6.079e-09
69,-6.147e-09
70,-6.094e-09
0,-8.119e-08
1,1.278e-07
2,-1.082e-07
3,-1.123e-07
4,-7.601e-08
5,-5.975e-08
6,-4.895e-08
7,-4.013e-08
8,-3.808e-08
9,-1.445e-07
10,-1.524e-08
11,1.837e-08
12,1.061e-08
13,8.656e-09
14,4.902e-09
15,1.312e-09
16,-5.804e-10
17,-1.802e-09
18,1.158e-09
19,4.343e-09
20,3.343e-09
21,2.385e-09
22,2.778e-09
23,7.179e-10
24,2.12e-09
25,1.346e-09
26,9.334e-10
27,2.222e-10
28,8.707e-10
29,-5.294e-09
30,-6.946e-09
31,-1.288e-07
32,-8.266e-08
33,-5.16e-08
34,-3.536e-08
35,-2.637e-08
36,-2.509e-08
37,-2.428e-08
38,-2.109e-08
39,-8.613e-09
40,-1.232e-08
41,-8.92e-09
42,-7.795e-09
43,-4.089e-09
44,-4.536e-09
45,-9.763e-09
46,8.197e-08
47,7.702e-08
48,4.804e-08
49,3.48e-08
50,2.464e-08
51,1.697e-08
52,1.134e-08
53,7.097e-09
54,4.385e-09
55,2.558e-09
56,2.425e-09
57,2.306e-09
58,2.143e-09
59,1.864e-09
60,2.552e-09
61,3.695e-09
62,5.909e-10
63,1.77e-09
64,1.758e-10
65,2.835e-09
66,1.462e-09
67,1.762e-09
68,1.472e-09
69,9.817e-10
70,4.417e-10
0,-5.24e-09
1,2.025e-07
2,2.256e-08
3,1.439e-08
4,9.856e-09
5,2.755e-09
6,-2.581e-09
7,-5.106e-09
8,-7.763e-09
9,-8.251e-08
10,1.866e-08
11,3.146e-08
12,2.082e-08
13,1.643e-08
14,9.702e-09
15,4.629e-09
16,1.195e-09
17,-4.318e-10
18,2.347e-09
19,6.463e-09
20,4.984e-09
21,3.748e-09
22,4.376e-09
23,7.737e-09
24,5.808e-09
25,2.672e-09
26,7.203e-10
27,-1.781e-11
28,1.901e-09
29,-3.088e-09
30,-1.612e-09
31,-4.376e-08
32,-4.244e-08
33,-3.344e-08
34,-2.905e-08
35,-2.715e-08
36,-2.374e-08
37,-2.171e-08
38,-1.982e-08
39,-1.764e-08
40,-1.213e-08
41,-9.268e-09
42,-6.978e-09
43,-5.656e-09
44,-4.407e-09
45,-5.691e-09
46,3.341e-08
47,3.61e-08
48,2.564e-08
49,2.015e-08
50,1.546e-08
51,1.161e-08
52,7.918e-09
53,4.66e-09
54,1.094e-09
55,9.357e-10
56,7.303e-10
57,6.316e-10
58,5.895e-10
59,8.181e-10
60,1.467e-09
61,1.07e-09
62,1.57e-09
63,1.059e-09
64,9.428e-10
65,1.133e-09
66,1.107e-09
67,1.16e-09
68,8.723e-10
69,6.677e-10
70,5.497e-10
0,-9.952e-07
1,-3.003e-07
2,-4.067e-07
3,-2.296e-07
4,-1.785e-07
5,-1.342e-07
6,-1.067e-07
7,-8.162e-08
8,-6.178e-08
9,-2.148e-07
10,-9.336e-09
11,1.374e-08
12,1.735e-09
13,3.74e-10
14,-2.367e-09
15,-4.156e-09
16,-5.994e-09
17,-4.922e-09
18,-3.757e-09
19,6.786e-09
20,4.36e-09
21,2.446e-09
22,7.447e-10
23,4.205e-09
24,3.803e-09
25,1.356e-09
26,6.271e-10
27,-4.13e-10
28,-7.959e-10
29,-9.991e-09
30,-1.886e-08
31,-1.186e-07
32,-7.89e-08
33,-6.217e-08
34,-4.598e-08
35,-5.077e-08
36,-3.721e-08
37,-3.986e-08
38,-2.893e-08
39,-2.657e-09
40,-1.461e-08
41,-1.26e-09
42,-1.178e-08
43,2.163e-09
44,-1.431e-08
45,-2.891e-08
46,1.06e-07
47,9.064e-08
48,6.021e-08
49,4.474e-08
50,3.069e-08
51,2.435e-08
52,1.656e-08
53,1.296e-08
54,5.427e-09
55,4.687e-09
56,4.706e-09
57,1.139e-09
58,4.727e-09
59,-7.576e-10
60,5.084e-09
61,1.026e-08
62,-6.438e-10
63,8.134e-09
64,6.052e-09
65,5.982e-09
66,6.207e-09
67,-6.386e-09
68,-9.086e-10
69,-2.973e-11
70,-2.343e-09
0,-5.581e-06
1,-8.231e-07
2,-5.135e-07
3,-4.137e-07
4,-1.947e-07
5,-1.411e-07
6,-9.272e-08
7,-6.55e-08
8,-1.385e-07
9,-2.107e-07
10,3.662e-08
11,7.298e-08
12,7.809e-08
13,6.954e-08
14,5.692e-08
15,4.82e-08
16,5.562e-08
17,3.901e-08
18,3.757e-08
19,-5.341e-08
20,-3.821e-08
21,-4.327e-08
22,4.345e-08
23,-5.014e-08
24,-4.116e-08
25,-4.135e-08
26,-4.762e-08
27,-4.423e-08
28,3.296e-08
29,6.784e-09
30,-5.102e-08
31,-4.901e-08
32,-1.498e-07
33,-1.537e-08
34,-3.976e-08
35,-2.455e-08
36,-5.172e-08
37,-2.219e-08
38,-4.441e-08
39,-3.782e-08
40,5.813e-09
41,-3.733e-08
42,-1.482e-09
43,-1.463e-08
44,-6.894e-09
45,-1.993e-08
46,1.164e-07
47,9.612e-08
48,8.338e-08
49,1.043e-07
50,-1.79e-09
51,8.0e-08
52,5.679e-08
53,8.838e-08
54,-1.252e-08
55,1.538e-08
56,2.794e-08
57,-5.833e-08
58,3.098e-08
59,-6.623e-08
60,-4.677e-08
61,-5.699e-09
62,3.942e-08
63,-2.74e-09
64,-7.992e-10
65,2.383e-10
66,1.028e-10
67,9.641e-09
68,4.592e-09
69,2.931e-09
70,3.213e-09
0,-1.802e-09
1,9.213e-08
2,-3.427e-09
3,6.647e-09
4,3.493e-09
5,1.834e-09
6,-5.153e-10
7,-1.814e-09
8,-5.49e-10
9,-5.108e-08
10,2.455e-08
11,2.555e-08
12,1.407e-08
13,1.07e-08
14,5.452e-09
15,1.939e-09
16,-2.277e-10
17,-9.225e-10
18,1.666e-09
19,4.33e-09
20,3.198e-09
21,2.3e-09
22,2.819e-09
23,7.55e-09
24,3.974e-09
25,1.186e-09
26,-2.488e-10
27,-5.132e-10
28,1.412e-09
29,4.884e-09
30,1.795e-09
31,-2.949e-08
32,-2.409e-08
33,-1.765e-08
34,-1.376e-08
35,-1.607e-08
36,-1.47e-08
37,-1.392e-08
38,-1.302e-08
39,-1.079e-08
40,-7.049e-09
41,-5.235e-09
42,-3.662e-09
43,-4.005e-09
44,-2.336e-09
45,-3.091e-09
46,2.407e-08
47,1.933e-08
48,1.213e-08
49,8.96e-09
50,7.352e-09
51,5.572e-09
52,3.714e-09
53,1.999e-09
54,7.102e-10
55,2.722e-10
56,6.659e-10
57,4.415e-10
58,7.82e-11
59,3.416e-10
60,-1.515e-09
61,2.169e-09
62,2.356e-09
63,5.751e-10
64,8.904e-10
65,3.809e-10
66,6.509e-10
67,6.024e-10
68,4.17e-10
69,3.647e-10
70,3.4e-10
0,-3.985e-09
1,2.268e-07
2,1.923e-09
3,1.76e-08
4,7.745e-09
5,-8.304e-10
6,-5.196e-09
7,-6.46e-09
8,-9.091e-09
9,-9.08e-08
10,2.676e-08
11,3.009e-08
12,1.506e-08
13,1.103e-08
14,6.043e-09
15,2.434e-09
16,1.907e-10
17,-6.903e-10
18,1.931e-09
19,5.43e-09
20,3.631e-09
21,2.605e-09
22,3.288e-09
23,5.724e-09
24,2.713e-09
25,1.046e-09
26,1.076e-10
27,-1.949e-10
28,1.638e-09
29,2.349e-09
30,-3.343e-09
31,-4.329e-08
32,-3.504e-08
33,-2.581e-08
34,-2.43e-08
35,-1.878e-08
36,-1.718e-08
37,-1.567e-08
38,-1.432e-08
39,-1.134e-08
40,-7.505e-09
41,-6.58e-09
42,-5.024e-09
43,-3.448e-09
44,-2.704e-09
45,-5.413e-09
46,4.248e-08
47,3.695e-08
48,2.212e-08
49,1.631e-08
50,1.247e-08
51,9.05e-09
52,5.901e-09
53,3.18e-09
54,2.146e-10
55,8.818e-10
56,7.341e-10
57,5.675e-10
58,4.565e-10
59,6.719e-10
60,-5.177e-11
61,1.086e-09
62,2.912e-09
63,1.508e-09
64,5.966e-10
65,1.273e-09
66,7.186e-10
67,8.39e-10
68,7.533e-10
69,5.596e-10
70,3.553e-10
0,-6.507e-06
1,-5.81e-07
2,-1.527e-07
3,-1.229e-07
4,-6.362e-08
5,-4.406e-08
6,-2.723e-08
7,-1.201e-08
8,-8.538e-09
9,-4.476e-09
10,3.558e-10
11,3.068e-09
12,7.907e-09
13,1.808e-09
14,3.546e-09
15,2.167e-09
16,2.054e-09
17,3.43e-09
18,-5.125e-09
19,-1.978e-09
20,-4.282e-09
21,2.874e-09
22,-4.921e-09
23,-1.668e-09
24,-3.103e-09
25,-2.886e-09
26,-2.678e-09
27,2.191e-09
28,1.25e-09
29,-8.283e-10
30,1.063e-09
31,-5.842e-10
32,3.261e-10
33,4.594e-10
34,6.114e-10
35,-5.825e-12
36,1.045e-10
37,-5.507e-11
38,5.747e-11
39,7.339e-11
40,-6.347e-11
41,6.762e-11
42,-8.234e-11
43,-8.243e-11
44,-1.166e-10
45,-1.986e-10
46,-3.977e-12
47,5.5e-11
48,-1.324e-10
49,-5.42e-11
50,-3.315e-11
51,-4.0e-11
52,-3.209e-11
53,-7.948e-11
54,-5.349e-12
55,1.285e-10
56,-6.555e-10
57,1.677e-10
58,-8.241e-10
59,-1.132e-10
60,-1.225e-12
61,-3.413e-10
62,-5.304e-11
63,-9.236e-11
64,-1.171e-10
65,-1.362e-10
66,1.604e-11
67,-2.81e-11
68,-6.494e-11
69,-9.031e-11
0,-5.558e-07
1,-6.541e-08
2,-1.24e-07
3,-5.266e-08
4,-2.218e-08
5,-1.478e-08
6,-9.402e-09
7,2.44e-09
8,-7.745e-09
9,-7.669e-09
10,-5.289e-09
11,-5.711e-09
12,-3.387e-09
13,-3.486e-09
14,-3.158e-09
15,-3.817e-09
16,-2.337e-09
17,-2.544e-09
18,5.877e-09
19,3.418e-09
20,1.997e-09
21,-2.767e-09
22,4.392e-09
23,3.33e-09
24,1.802e-09
25,1.818e-09
26,9.44e-10
27,-1.825e-09
28,-1.792e-10
29,1.638e-09
30,5.502e-11
31,1.164e-09
32,3.432e-10
33,2.088e-10
34,1.358e-10
35,2.822e-10
36,8.523e-11
37,1.231e-10
38,1.423e-10
39,-4.343e-11
40,1.146e-10
41,-7.516e-11
42,4.208e-11
43,-9.724e-11
44,-8.9e-11
45,-1.086e-10
46,-2.675e-11
47,-1.347e-10
48,-6.657e-11
49,2.809e-11
50,-3.039e-11
51,-4.045e-11
52,-5.55e-11
53,-4.165e-11
54,-6.743e-11
55,-4.799e-11
56,-5.813e-11
57,-8.346e-11
58,-6.582e-11
59,-7.056e-11
60,-4.7e-11
61,-1.286e-10
62,-4.25e-11
63,-4.598e-11
64,-4.806e-11
65,-6.773e-11
66,-9.149e-11
67,-3.704e-11
68,-3.8e-11
69,-6.282e-11
0,-9.457e-07
1,-3.242e-07
2,-1.406e-07
3,-1.043e-07
4,-5.755e-08
5,-3.75e-08
6,-2.371e-08
7,-1.077e-08
8,-8.4e-09
9,-4.888e-09
10,-2.053e-09
11,4.403e-10
12,3.615e-09
13,4.98e-10
14,8.754e-10
15,4.423e-10
16,2.751e-10
17,1.865e-09
18,-1.696e-09
19,-8.732e-10
20,-2.21e-09
21,1.169e-09
22,-1.899e-09
23,-7.65e-10
24,-1.618e-09
25,-1.684e-09
26,-1.509e-09
27,1.073e-09
28,6.596e-10
29,-2.748e-10
30,6.221e-10
31,-1.409e-10
32,2.785e-10
33,3.363e-10
34,4.08e-10
35,4.979e-11
36,8.606e-11
37,-1.468e-11
38,3.339e-11
39,5.332e-11
40,-2.617e-11
41,3.715e-11
42,-3.963e-11
43,-4.072e-11
44,-6.542e-11
45,-1.028e-10
46,7.789e-12
47,2.084e-11
48,-5.939e-11
49,-2.732e-11
50,-1.822e-11
51,-2.108e-11
52,-1.964e-11
53,-4.866e-11
54,-1.355e-11
55,4.809e-11
56,-3.288e-10
57,6.254e-11
58,-4.121e-10
59,-1.009e-10
60,-2.314e-11
61,-1.923e-10
62,-2.484e-11
63,-5.612e-11
64,-6.728e-11
65,-7.482e-11
66,-1.292e-11
67,-2.129e-11
68,-4.006e-11
69,-5.549e-11
0,-2.091e-08
1,2.71e-09
2,1.683e-08
3,1.868e-08
4,1.45e-08
5,7.422e-09
6,6.178e-10
7,-5.162e-09
8,-1.011e-08
9,-1.332e-08
10,-1.579e-08
11,-1.629e-08
12,-1.599e-08
13,-1.733e-08
14,-1.837e-08
15,-1.868e-08
16,-1.901e-08
17,-1.717e-08
18,-1.67e-08
19,-1.686e-08
20,-1.708e-08
21,-1.646e-08
22,-1.48e-08
23,-1.466e-08
24,-1.486e-08
25,-1.472e-08
26,-1.445e-08
27,-1.324e-08
28,-1.278e-08
29,-1.232e-08
30,-1.185e-08
31,-1.139e-08
32,-1.094e-08
33,-1.058e-08
34,-1.017e-08
35,-9.859e-09
36,-9.56e-09
37,-9.265e-09
38,-8.985e-09
39,-8.725e-09
40,-8.489e-09
41,-8.263e-09
42,-8.028e-09
43,-7.775e-09
44,-7.538e-09
45,-7.312e-09
46,-7.095e-09
47,-6.926e-09
48,-6.711e-09
49,-6.507e-09
50,-6.311e-09
51,-6.129e-09
52,-5.958e-09
53,-5.827e-09
54,-5.671e-09
55,-5.569e-09
56,-5.538e-09
57,-5.503e-09
58,-5.654e-09
59,-5.49e-09
60,-5.334e-09
61,-5.191e-09
62,-5.047e-09
63,-4.912e-09
64,-4.779e-09
65,-4.687e-09
66,-4.673e-09
67,-4.582e-09
68,-4.513e-09
69,-4.387e-09
0,1.781e-07
1,2.735e-07
2,1.556e-07
3,9.067e-08
4,5.758e-08
5,3.656e-08
6,2.384e-08
7,1.424e-08
8,8.5e-09
9,6.464e-09
10,4.854e-09
11,5.197e-09
12,6.46e-09
13,4.196e-09
14,2.561e-09
15,1.705e-09
16,1.149e-09
17,3.03e-09
18,2.676e-09
19,1.709e-09
20,1.021e-09
21,8.583e-10
22,2.708e-10
23,9.766e-10
24,7.31e-10
25,3.626e-10
26,1.97e-10
27,6.943e-10
28,6.615e-10
29,7.34e-10
30,7.447e-10
31,7.124e-10
32,5.769e-10
33,4.277e-10
34,3.835e-10
35,3.324e-10
36,2.617e-10
37,2.148e-10
38,1.708e-10
39,1.498e-10
40,1.349e-10
41,1.257e-10
42,9.16e-11
43,7.548e-11
44,6.483e-11
45,7.878e-11
46,9.349e-11
47,6.131e-11
48,5.011e-11
49,5.871e-11
50,5.85e-11
51,4.647e-11
52,3.826e-11
53,2.454e-12
54,-7.269e-12
55,2.037e-12
56,-1.093e-12
57,-5.532e-12
58,-3.494e-11
59,-1.165e-11
60,-1.122e-11
61,1.571e-11
62,1.395e-11
63,1.191e-12
64,-1.204e-11
65,-1.663e-11
66,-1.186e-11
67,7.8e-12
68,3.432e-12
69,-7.082e-12
0,1.928e-07
1,3.23e-07
2,1.848e-07
3,1.448e-07
4,1.07e-07
5,7.667e-08
6,5.479e-08
7,3.807e-08
8,2.598e-08
9,1.854e-08
10,1.307e-08
11,1.137e-08
12,1.037e-08
13,6.983e-09
14,4.457e-09
15,3.136e-09
16,2.004e-09
17,3.402e-09
18,2.941e-09
19,1.791e-09
20,8.157e-10
21,9.859e-10
22,3.537e-09
23,2.369e-09
24,6.904e-10
25,-4.796e-12
26,-2.814e-10
27,1.115e-09
28,1.084e-09
29,8.865e-10
30,7.668e-10
31,7.225e-10
32,6.281e-10
33,6.144e-10
34,5.374e-10
35,4.201e-10
36,3.373e-10
37,2.827e-10
38,2.519e-10
39,2.291e-10
40,2.096e-10
41,1.931e-10
42,1.785e-10
43,1.638e-10
44,1.5e-10
45,1.5e-10
46,1.551e-10
47,1.32e-10
48,1.34e-10
49,1.253e-10
50,1.171e-10
51,1.108e-10
52,1.04e-10
53,4.694e-11
54,5.464e-11
55,5.13e-11
56,4.464e-11
57,6.187e-11
58,9.942e-11
59,8.34e-11
60,7.431e-11
61,7.945e-11
62,8.054e-11
63,6.972e-11
64,6.156e-11
65,5.458e-11
66,5.75e-11
67,6.664e-11
68,6.22e-11
69,6.185e-11
0,-6.318e-07
1,-8.589e-08
2,-1.288e-07
3,-5.426e-08
4,-2.424e-08
5,-1.639e-08
6,-1.052e-08
7,3.111e-09
8,-8.496e-09
9,-8.752e-09
10,-6.186e-09
11,-7.043e-09
12,-4.633e-09
13,-4.595e-09
14,-4.067e-09
15,-4.944e-09
16,-2.989e-09
17,-3.768e-09
18,7.311e-09
19,4.35e-09
20,2.756e-09
21,-3.839e-09
22,5.812e-09
23,4.422e-09
24,2.561e-09
25,2.664e-09
26,1.481e-09
27,-2.612e-09
28,-2.247e-10
29,1.999e-09
30,-1.37e-10
31,1.423e-09
32,3.082e-10
33,1.506e-10
34,5.666e-11
35,3.099e-10
36,5.995e-11
37,1.367e-10
