control_point_id,effect_date,actual_start_head
6,2030-07-15T00:00,840.2553726509879
6,2030-07-22T00:00,840.2740604500319
6,2030-07-29T00:00,840.2871402254433
6,2030-08-05T00:00,840.3209340850888
6,2030-08-12T00:00,840.3549320622697
6,2030-08-19T00:00,840.3853098250343
6,2030-08-26T00:00,840.4113596043732
6,2030-09-02T00:00,840.4350797892562
6,2030-09-09T00:00,840.4358789778186
6,2030-09-16T00:00,840.3031572936877
6,2030-09-23T00:00,840.1881016957745
6,2030-09-30T00:00,839.9919243939798
6,2030-10-07T00:00,839.8978948897266
6,2030-10-14T00:00,839.8340243950437
6,2030-10-21T00:00,839.8338857328965
6,2030-10-28T00:00,839.8115516496322
6,2030-11-04T00:00,839.7923022174099
6,2030-11-11T00:00,839.8631859623199
6,2030-11-18T00:00,839.8271718235347
6,2030-11-25T00:00,839.820260163086
6,2030-12-02T00:00,839.8145837016672
6,2030-12-09T00:00,839.8111845986654
6,2030-12-16T00:00,839.8091402780539
6,2030-12-23T00:00,839.8069712166476
6,2030-12-30T00:00,839.8266605219791
6,2031-01-06T00:00,839.8512660838121
6,2031-01-13T00:00,839.9433958464149
6,2031-01-20T00:00,839.9745295340601
6,2031-01-27T00:00,839.9801822847497
6,2031-02-03T00:00,839.9135297577008
6,2031-02-10T00:00,839.8462233487219
6,2031-02-17T00:00,839.7800960600274
6,2031-02-24T00:00,839.719792814378
6,2031-03-03T00:00,839.6648673237552
6,2031-03-10T00:00,839.6284839995528
6,2031-03-17T00:00,839.6206706419765
6,2031-03-24T00:00,839.6221527230022
6,2031-03-31T00:00,839.6227936975284
6,2031-04-07T00:00,839.6279498406377
6,2031-04-14T00:00,839.6371035271354
6,2031-04-21T00:00,839.6981522061641
6,2031-04-28T00:00,839.7474914979648
6,2031-05-05T00:00,839.7859128923562
6,2031-05-12T00:00,839.812934776012
6,2031-05-19T00:00,839.8337527060245
6,2031-05-26T00:00,839.8275696733713
6,2031-06-02T00:00,839.8483295470967
6,2031-06-09T00:00,840.0490524228418
6,2031-06-16T00:00,839.897893677481
6,2031-06-23T00:00,839.8915281500516
6,2031-06-30T00:00,839.9247604925212
7,2030-01-28T00:00,823.9735807391573
7,2030-02-04T00:00,816.2428910091008
7,2030-02-11T00:00,825.0639709967176
7,2030-02-18T00:00,842.0112258489697
7,2030-02-25T00:00,833.8265328325562
7,2030-03-04T00:00,834.4134134621602
7,2030-03-11T00:00,834.4231075737619
7,2030-03-18T00:00,834.4385966654758
7,2030-03-25T00:00,834.431179260784
7,2030-04-01T00:00,834.2927604967839
7,2030-04-08T00:00,834.3607684355939
7,2030-04-15T00:00,834.4069379109721
7,2030-04-22T00:00,834.6049818673072
7,2030-04-29T00:00,834.5402201698074
7,2030-05-06T00:00,834.7647078149877
7,2030-05-13T00:00,834.8732357495991
7,2030-05-20T00:00,834.892481011361
7,2030-05-27T00:00,834.8974748170383
7,2030-06-03T00:00,834.9414867384144
7,2030-06-10T00:00,834.9585353983761
7,2030-06-17T00:00,834.9901350407714
7,2030-06-24T00:00,835.002308824334
7,2030-07-01T00:00,835.0117068341663
7,2030-07-08T00:00,835.0419967659711
7,2030-07-15T00:00,835.0480819450258
7,2030-07-22T00:00,835.0684225544503
7,2030-07-29T00:00,835.0744784906454
7,2030-08-05T00:00,835.0810596134385
7,2030-08-12T00:00,835.0704661498288
7,2030-08-19T00:00,835.0800856730723
7,2030-08-26T00:00,835.0782329197968
7,2030-09-02T00:00,835.0918065174969
7,2030-09-09T00:00,835.0885878980409
7,2030-09-16T00:00,834.6130158802199
7,2030-09-23T00:00,834.3848661340637
7,2030-09-30T00:00,834.0276375713387
7,2030-10-07T00:00,833.9903321554967
7,2030-10-14T00:00,833.9409702411608
7,2030-10-21T00:00,833.9803816282221
7,2030-10-28T00:00,833.9630455311114
7,2030-11-04T00:00,833.9450528880917
7,2030-11-11T00:00,834.0463362017395
7,2030-11-18T00:00,833.9944529467442
7,2030-11-25T00:00,834.0829886987084
7,2030-12-02T00:00,834.1104249880965
7,2030-12-09T00:00,834.1108269330373
7,2030-12-16T00:00,834.1235666265549
7,2030-12-23T00:00,834.1313538065896
7,2030-12-30T00:00,834.3460643864356
7,2031-01-06T00:00,834.4338763900446
7,2031-01-13T00:00,834.7114199645571
7,2031-01-20T00:00,834.7328826626174
7,2031-01-27T00:00,834.7099635812328
7,2031-02-03T00:00,834.3687465135699
7,2031-02-10T00:00,834.22246979164
7,2031-02-17T00:00,834.0957808082508
7,2031-02-24T00:00,834.0106931054206
7,2031-03-03T00:00,833.9433855226531
7,2031-03-10T00:00,833.936024312305
7,2031-03-17T00:00,833.9070737984799
7,2031-03-24T00:00,833.9002032605237
7,2031-03-31T00:00,833.8656749762516
7,2031-04-07T00:00,833.8937205175326
7,2031-04-14T00:00,833.82280615712
7,2031-04-21T00:00,834.1432400307219
7,2031-04-28T00:00,834.2707440134759
7,2031-05-05T00:00,834.2956836465006
7,2031-05-12T00:00,834.4036615410399
7,2031-05-19T00:00,834.4374959716616
7,2031-05-26T00:00,834.4847127146246
7,2031-06-02T00:00,834.483806814666
7,2031-06-09T00:00,834.7064565208468
7,2031-06-16T00:00,834.5340032832457
7,2031-06-23T00:00,834.5069952205866
7,2031-06-30T00:00,834.6465919382063
8,2030-01-28T00:00,823.6643720248278
8,2030-02-04T00:00,815.8255239877883
8,2030-02-11T00:00,824.5693686037278
8,2030-02-18T00:00,841.5861484406096
8,2030-02-25T00:00,833.4006167994082
8,2030-03-04T00:00,834.0978870838798
8,2030-03-11T00:00,834.1371312346886
8,2030-03-18T00:00,833.9801966449177
8,2030-03-25T00:00,834.1470915537732
8,2030-04-01T00:00,833.9907284985644
8,2030-04-08T00:00,834.0627720346376
8,2030-04-15T00:00,834.0918471535754
8,2030-04-22T00:00,833.9867799061811
8,2030-04-29T00:00,834.1698177870072
8,2030-05-06T00:00,834.4308798559288
8,2030-05-13T00:00,834.5236311657678
8,2030-05-20T00:00,834.5590028881181
8,2030-05-27T00:00,834.5579641438214
8,2030-06-03T00:00,834.5740500360355
8,2030-06-10T00:00,834.5869588337571
8,2030-06-17T00:00,834.6282777313867
8,2030-06-24T00:00,834.6196085469637
8,2030-07-01T00:00,834.6129190445524
8,2030-07-08T00:00,834.4578883361148
8,2030-07-15T00:00,834.5035788084678
8,2030-07-22T00:00,834.5141190602907
8,2030-07-29T00:00,834.6861507399492
8,2030-08-05T00:00,834.5231479708308
8,2030-08-12T00:00,834.5408705271008
8,2030-08-19T00:00,834.5513072155535
8,2030-08-26T00:00,834.5442036247432
8,2030-09-02T00:00,834.5613178913379
8,2030-09-09T00:00,834.7035940112343
8,2030-09-16T00:00,834.4629719774431
8,2030-09-23T00:00,834.2210415421357
8,2030-09-30T00:00,834.0575428450544
8,2030-10-07T00:00,833.7296240749936
8,2030-10-14T00:00,833.9229559272983
8,2030-10-21T00:00,833.8743702594777
8,2030-10-28T00:00,833.8705467596175
8,2030-11-04T00:00,833.7465391503274
8,2030-11-11T00:00,833.9378176291513
8,2030-11-18T00:00,833.7933643726909
8,2030-11-25T00:00,833.7758638874456
8,2030-12-02T00:00,833.9147734441601
8,2030-12-09T00:00,833.8264805868473
8,2030-12-16T00:00,833.8938821756366
8,2030-12-23T00:00,833.8751846445832
8,2030-12-30T00:00,833.9594338155426
8,2031-01-06T00:00,834.0246298704094
8,2031-01-13T00:00,834.3114978511873
8,2031-01-20T00:00,834.3320062652008
8,2031-01-27T00:00,834.3435606621237
8,2031-02-03T00:00,834.271021478706
8,2031-02-10T00:00,834.0143559935278
8,2031-02-17T00:00,834.0494167687124
8,2031-02-24T00:00,833.9392432569263
8,2031-03-03T00:00,833.9361856930635
8,2031-03-10T00:00,833.7612511809721
8,2031-03-17T00:00,833.762474218369
8,2031-03-24T00:00,833.7691348380008
8,2031-03-31T00:00,833.6707601053458
8,2031-04-07T00:00,833.7515969281297
8,2031-04-14T00:00,833.6319562572743
8,2031-04-21T00:00,833.7612462229453
8,2031-04-28T00:00,833.8884586244457
8,2031-05-05T00:00,834.0372957995999
8,2031-05-12T00:00,834.0085556012365
8,2031-05-19T00:00,834.0528526589504
8,2031-05-26T00:00,834.0077934599232
8,2031-06-02T00:00,834.0834537393587
8,2031-06-09T00:00,834.3930166244563
8,2031-06-16T00:00,834.1800443798485
8,2031-06-23T00:00,834.153038997204
8,2031-06-30T00:00,834.2147122340779
9,2030-01-28T00:00,831.1659385241306
9,2030-02-04T00:00,823.4626353943186
9,2030-02-11T00:00,832.3114179588549
9,2030-02-18T00:00,849.373675240224
9,2030-02-25T00:00,841.1095167713215
9,2030-03-04T00:00,841.3192521392344
9,2030-03-11T00:00,841.3372194040527
9,2030-03-18T00:00,841.3915715877711
9,2030-03-25T00:00,841.4214652100763
9,2030-04-01T00:00,841.374153936259
9,2030-04-08T00:00,841.4140198468945
9,2030-04-15T00:00,841.4475671736647
9,2030-04-22T00:00,841.496130360885
9,2030-04-29T00:00,841.4972842327107
9,2030-05-06T00:00,841.5978469754261
9,2030-05-13T00:00,841.6624898756014
9,2030-05-20T00:00,841.6684430512951
9,2030-05-27T00:00,841.6860168776276
9,2030-06-03T00:00,841.7110112934008
9,2030-06-10T00:00,841.7353386003255
9,2030-06-17T00:00,841.7592292853479
9,2030-06-24T00:00,841.7811476445673
9,2030-07-01T00:00,841.7834010333684
9,2030-07-08T00:00,841.8010512205166
9,2030-07-15T00:00,841.8191009011973
9,2030-07-22T00:00,841.837213776753
9,2030-07-29T00:00,841.8499561782314
9,2030-08-05T00:00,841.8750286333119
9,2030-08-12T00:00,841.904964742979
9,2030-08-19T00:00,841.9343503979637
9,2030-08-26T00:00,841.9610394398288
9,2030-09-02T00:00,841.9874174669121
9,2030-09-09T00:00,841.9894616444996
9,2030-09-16T00:00,841.9157174853414
9,2030-09-23T00:00,841.8332900913877
9,2030-09-30T00:00,841.6939422694487
9,2030-10-07T00:00,841.6344363363382
9,2030-10-14T00:00,841.5868348804581
9,2030-10-21T00:00,841.585660073791
9,2030-10-28T00:00,841.5566277375774
9,2030-11-04T00:00,841.5326194757135
9,2030-11-11T00:00,841.6025677086831
9,2030-11-18T00:00,841.5467670538205
9,2030-11-25T00:00,841.5269473409456
9,2030-12-02T00:00,841.5162039187917
9,2030-12-09T00:00,841.5081122346587
9,2030-12-16T00:00,841.4999170975653
9,2030-12-23T00:00,841.4929670162143
9,2030-12-30T00:00,841.5035425935879
9,2031-01-06T00:00,841.5154672149632
9,2031-01-13T00:00,841.5759543468512
9,2031-01-20T00:00,841.5847563740465
9,2031-01-27T00:00,841.5886035651605
9,2031-02-03T00:00,841.5464067944062
9,2031-02-10T00:00,841.5059353136237
9,2031-02-17T00:00,841.4623849914408
9,2031-02-24T00:00,841.4205540101092
9,2031-03-03T00:00,841.3804319305528
9,2031-03-10T00:00,841.3560631588944
9,2031-03-17T00:00,841.3771675329172
