well_id,control_point_id,pumping_period,effect_period,response
29,1,10,16,-1.199e-07
29,1,10,21,5.513e-08
29,1,11,11,-5.807e-06
29,1,11,12,-9.691e-07
29,1,11,13,-6.2e-07
29,1,11,14,-3.296e-07
29,1,11,15,-2.617e-07
29,1,11,16,-2.657e-07
29,1,11,17,-1.239e-07
29,1,11,19,-5.387e-08
29,1,11,20,7.122e-08
29,1,12,12,-5.66e-06
29,1,12,13,-1.054e-06
29,1,12,14,-4.701e-07
29,1,12,15,-2.807e-07
29,1,12,16,-2.71e-07
29,1,12,17,-2.804e-07
29,1,12,20,1.044e-07
29,1,13,13,-5.762e-06
29,1,13,14,-1.122e-06
29,1,13,15,-5.58e-07
29,1,13,16,-4.068e-07
29,1,13,17,-1.829e-07
29,1,13,18,-6.622e-08
29,1,14,14,-5.708e-06
29,1,14,15,-1.154e-06
29,1,14,16,-6.282e-07
29,1,14,17,-3.002e-07
29,1,14,18,-1.16e-07
29,1,14,19,-8.406e-08
29,1,15,15,-5.716e-06
29,1,15,16,-1.116e-06
29,1,15,17,-6.692e-07
29,1,15,18,-2.926e-07
29,1,15,19,-1.983e-07
29,1,15,20,-5.8e-08
29,1,15,21,-1.188e-07
29,1,16,16,-6.056e-06
29,1,16,17,-1.244e-06
29,1,16,18,-5.992e-07
29,1,16,19,-3.879e-07
29,1,16,20,-1.796e-07
29,1,16,21,-1.743e-07
29,1,17,17,-5.956e-06
29,1,17,18,-1.095e-06
29,1,17,19,-5.372e-07
29,1,17,20,-2.774e-07
29,1,17,21,-1.913e-07
29,1,18,18,-5.73e-06
29,1,18,19,-1.03e-06
29,1,18,20,-4.413e-07
29,1,18,21,-3.221e-07
29,1,19,19,-5.687e-06
29,1,19,20,-7.021e-07
29,1,19,21,-3.069e-07
29,1,20,20,-5.54e-06
29,1,20,21,-6.567e-07
